school_year,lea_id,school_id,lea_name,school_name,school_level,charter,supervisor_area,pct_nonwhite,pct_direct_cert,state_local_exp,growth_ela_all,growth_math_all
2018,011076,3000,EAST BUCHANAN CO. C-1 (025076),EAST BUCHANAN MIDDLE,Middle,0,Northwest,0.0363636363636364,0.254545454545455,981536.26,0.0821218467447602,0.30628198946932
2018,011076,4040,EAST BUCHANAN CO. C-1 (025076),EAST BUCHANAN ELEM.,Elementary,0,Northwest,0.0433436532507739,0.22600619195046398,1937291.9278,0.12477810531836,-0.164689741632263
2018,011078,1050,MID-BUCHANAN CO. R-V,MID-BUCHANAN SR. HIGH,Middle,0,Northwest,0.0648148148148148,0.126543209876543,2440497.15,0.423197309391198,0.0412025134487901
2018,011078,4020,MID-BUCHANAN CO. R-V,MID-BUCHANAN ELEM.,Elementary,0,Northwest,0.040669856459330196,0.133971291866029,2320079.4071,0.128714003082697,0.265411081879231
2018,011079,1050,BUCHANAN CO. R-IV,DEKALB JR.-SR. HIGH,Middle,0,Northwest,0.0254237288135594,0.440677966101695,1316552.5,-0.33373323317697,-2.2249293689588
2018,011079,4020,BUCHANAN CO. R-IV,RUSHVILLE ELEM.,Elementary,0,Northwest,0.024390243902439,0.5,1084098.75,0.393701899891065,0.168909010881834
2018,011082,3000,ST. JOSEPH,ROBIDOUX MIDDLE,Middle,0,Northwest,0.253968253968254,0.193121693121693,2752742.67,-1.86817427620207,-1.65311791112564
2018,011082,3010,ST. JOSEPH,BODE MIDDLE,Middle,0,Northwest,0.315789473684211,0.13645224171540002,2770049.04,-1.07846308931312,-0.899784016335145
2018,011082,3020,ST. JOSEPH,SPRING GARDEN MIDDLE,Middle,0,Northwest,0.17836257309941503,0.13450292397660799,3047462.25,1.01548737742229,-1.09874168817669
2018,011082,3050,ST. JOSEPH,TRUMAN MIDDLE,Middle,0,Northwest,0.264646464646465,0.252525252525253,3151474.2600000002,-1.62542198227097,-1.66476400694318
2018,011082,4040,ST. JOSEPH,EDISON ELEM.,Elementary,0,Northwest,0.50259067357513,0.489637305699482,2115139.325,0.435412046634565,-0.298310816114499
2018,011082,4060,ST. JOSEPH,ELLISON ELEM.,Elementary,0,Northwest,0.217008797653959,0.275659824046921,1913064.4000000001,0.712089293702715,0.92441525295529
2018,011082,4070,ST. JOSEPH,CARDEN PARK ELEM,Elementary,0,Northwest,0.33605220228385,0.543230016313214,3206687.8375,0.306478454500383,0.201884554972556
2018,011082,4080,ST. JOSEPH,OAK GROVE ELEM,Elementary,0,Northwest,0.287020109689214,0.255941499085923,4959534,0.39839594483117,-0.270503169315064
2018,011082,4100,ST. JOSEPH,FIELD ELEM.,Elementary,0,Northwest,0.226744186046512,0.21802325581395302,1911162.5999999999,0.0167244723029224,0.227878636231242
2018,011082,4140,ST. JOSEPH,COLEMAN ELEM.,Elementary,0,Northwest,0.535897435897436,0.253846153846154,2247187.04,0.867934885119246,-0.0287066444356362
2018,011082,4180,ST. JOSEPH,HOSEA ELEM.,Elementary,0,Northwest,0.227053140096618,0.205314009661836,2832255.66,-1.02204647441517,0.249389492552259
2018,011082,4220,ST. JOSEPH,HYDE ELEM.,Elementary,0,Northwest,0.12962962962962998,0.180555555555556,2257041.85,-1.50921942160939,-0.624258504489949
2018,011082,4260,ST. JOSEPH,LINDBERGH ELEM.,Elementary,0,Northwest,0.246973365617433,0.256658595641646,2954537.0925000003,-0.546423723734137,-0.18485391455401
2018,011082,4280,ST. JOSEPH,MARK TWAIN ELEM.,Elementary,0,Northwest,0.258152173913043,0.38586956521739096,2053126.9,-0.821828707123883,-0.517709968953501
2018,011082,4390,ST. JOSEPH,PARKWAY ELEM.,Elementary,0,Northwest,0.21782178217821802,0.168316831683168,2228454.9000000004,-0.508935079123877,-0.801215212967948
